"1","mình mới nhận được hàng,  và có 1 số vấn đề mình không hiểu với cái camera của máy,  mình thấy máy nó hơi phóng to ảnh và chụp hình hơi mờ...  mình hỏi shop thì shop bảo ""lại còn đòi hỏi nét như iphone""...  kiểu rất khinh người... 
mình mới nhận được hàng,  chưa trải nghiệm máy gì cả,  nhưng mình thấy màn hình có 1 vấn đề là khi chỉn màn hình về mức tối thì màn hình tối hẳn luôn,  những máy khác dù có chỉnh độ sáng về tối nhất cũng còn thấy được...
Mình chỉ góp ý vậy thôi... "
"2","-Ưu điểm
+rẻ
+ pin khá
- Nhược:
+ màn hình bị hở sáng nặng  vị trí gần  nút  home  ảo  lúc khởi động hoặc để nền tối
+ độ sáng thấp, độ sáng max mà chỉ bằng độ sáng của con Xiaomi Redmi Note 4X để ở 25%
+cục sạc đi kèm sạc khá lâu
+ Nóng: chơi mỗi game Clash of Clan mà mặt sau máy nóng ran
Nói chung là của rẻ là của ôi, chả buồn đổi trả nữa, hi vọng nó sống thọ dc 2 năm để dành tiền m7a Ipad"
"4","Máy xài tạm được trong tầm giá, màn to vừa phải, camera siêu lởm chỉ để cho có. Mình tìm chưa có root nên hơi bị gò bó với mấy app của Amazon. Ai thích tùy biến nhiều như mình thì nên chọn hãng khác. Shop để thông tin chưa chính xác, máy này là bản 7th gen tức là bản 2017 chứ không phải 2018"
"5","Hôm đầu mình gặp vấn đề với loa (hơi rè) nhưng đã khắc phục được (bóp vào cạnh máy là hết). Màn hình máy không được nét nếu so sánh với các máy tính bảng Trung Quốc cùng tầm giá nhưng xét về pin, độ bền và thương hiệu thì hơn hẳn. Cảm giác cầm nắm tốt, nhẹ và ko bị cấn tay."
"5","Vô địch trong tầm giá. Chất lượng tuyệt vời. Mình đã mua đến cái thứ 4 rồi. Dùng cho bán hàng. Dùng cho họp tập và giải trí cũng rất ok. Quan trọng là em nó Pin rất trâu. Mẫu mã không theo trào lưu bây h nhưng mình rất thích. Nói chung là miễn bàn luận. Uh, mua về lên Google xem hướng dẫn cài CH play nhé (rất đơn giản)."
"5","Chất lượng sản phẩm rất tốt phù hợp với giá tiền. Rất thích hợp cho trẻ em học tập và giải trí nhẹ nhàng. "
"4","không có tiếng việt và google play , nhiều quảng cáo ở màn hình khóa ( có thể khắc phục bằng cách liên hệ trực tiếp supporter của amazon để khắc phục ) , mình vừa nhận , hiện tại vẫn đang test . Sản phẩm còn seal nhé mọi người"
"5","Hàng shop tốt, nguyên seal, chính hãng full box, tuy nhiên bên shop giao hàng chậm cho kho lazada quá trễ 2 ngày so với dự kiến."
"4","mới mua về gần 1 tuần thì bị mất.. cho 4 sao thôi.

dù gì thì cũng có trải nghiệm tuyệt vời trong 6 ngày đó."
"5","Máy đẹp, giao hàng nhanh, tuy nhiên không có tiếng việt, máy ảnh cho có :) tuy nhiên vẫn rate 5* vù máy rất tốt so với mức giá rồi."
"4","Ưu điểm: rẻ, pin khá, máy khá chắc chắn
Nhược: hở sáng ở góc màn hình gần nút nguồn, cảm ứng thỉnh thoảng ko nhạy lắm"
"1","Mua xong chặn phần hỏi đáp về sản phẩm khi mình đặt câu hỏi mặc dù mình đăng xuất hoặc vào nick laz khác vẫn xem dc hỏi đáp. "
"5","Máy nhẹ, RAM 1.5GB đủ dùng cho các tác vụ nhẹ. Màn hình không đến mức sắc nét nhưng cũng không bị rỗ. Có thể cái Google Play. Phù hợp sử dụng cho trẻ nhỏ học tiếng Anh và giải trí với các game nhẹ."
"5","Sử dụng tốt với các nhu cầu cơ bản như xem Youtube, lướt web,... Cài thêm CH Play là xài vô tư, pin tốt, thiết kế nhựa nhìn hơi rẻ tiền nhưng chắc sẽ bền..."
"4","Tốt trong tầm giá. Máy mới nguyên seal. Mọi thứ đều ok trừ việc có 2 loa thì loa bên trên bị rè khi mở volume >50%. Nhưng mình nghĩ cũng k phải vấn đề quá lớn vì mình thường xài tai nghe hơn là loa."
"5","Dùng rất tốt, máy nguyên seal và đóng gói cực kì cẩn thận, mình rất thích và sẽ có dự định mua thêm để tặng người thân!"
"5","cảm ơn shop đã mang đến cho mình chiếc tablet rất tuyệt vời"
"5","Hàng đúng nguyên seal"
"5","tốt trong tầm giá "
"5","khá ngon so với tầm giá"
"5","sản phẩm tốt nguyên seal nhé"
"1","tư vấn không nhiệt tình"
"5","máy tốt trong tầm tiền"
"5","Máy phù hợp với giá tiền. Hình thức rất đẹp, nhưng không cài được tiếng việt"
"5","Cứ như mua ở nước ngoài, giao hàng cực nhanh"
"5","Giao hàng nhanh. Sản phẩm nguyên seal. Tốt trong tầm giá"
"5","tốt, tks shop"
"5","Mình cần thêm giao dien tiếng việt và ch pla ai có thể supp mình ko ?"
"2","Hàng chính hãng, chất lượng tốt."
"5","Máy tốt, nguyên seal, đóng gói cẩn thận. Uy tín."
"4","Nguyên seal, Giá tốt,  đảm bảo đáp ứng các nhu cầu cơ bản cho một máy dưới 2tr"
"5","Hàng mới nguyên seal, chất lượng tốt với nhu cầu xem phim lướt web và game nhẹ"
"5","máy mượt...mua về quất ngay bộ ứng dụng và CHplay để dể tải app android"
"5","Hàng chính hãng"
"5","hàng ok như mô tả nguyên kiện nguyên đai. chưa dùng chưa đánh giá được nhiều"
"5","êm chơi game không lag mượt pin say dc 1 ngày"
"5","đóng gói chắc chắn, sản phẩm tốt, rất đáng tiền"
"5","Hơi lag nhưng với mức giá đó ko đòi hỏi hơn"
"5","tất cả oke hết.cai ch play hơi rat roi tí . nhưng oke hết ... quá tốt"
"5","Bán hàng rất chuẩn"
"5","tạm ổn"
"5","I love it "
"4","4 sao"
"4","ngon bổ rẻ"
"5","good"
"3","HD8 rất ok"
"5","Ngon bổ rẻ"
"5","giao hàng nhanh . ipad oke không có gì để chê cả"
"5","Máy chuẩn Apple, hình thức còn ngon mới xài 4h chưa vấn đề ! Nói chung dòng ipad thi mjnh thấy bền lắm ko kiến thêm!  5 sao cho  shop chat nhanh tư vấn nhiệt huyêt lắm"
"5","m3 lte dùng tốt với giá hơn 3t dùng rất ngon thích nhất bộ loa ghe nhạc xem phim tiếng trong am thanh steo.rất thích"
"1","hàng kém chất lượng, tải game về ko thể chơi nổi. đề nghị xem xét lại mặt hàng"
"5","máy đẹp, đúng mô tả, nhưng cục sạc bị hư :-("
"5","Đã nhận được gói hàng rất hài lòng với số. Hàng được đóng gói kỹ, máy tính bảng mới 100%
Đã dùng rất tuyệt vời."
"5","Mua 2 máy . shop gởi đúng sản phẩm masstel tab 8 pro ram 2 gb / rom 16 gb chính hãng  - đóng gói kỉ , sóng mạnh truy cập nhanh , sp còn nguyên seal màu đẹp chắc chắn, nhiều ứng dụng giúp bé học tập hay Và bổ ích - nên mua cảm ơn shop"
"4","máy Sài đc. nhưng hơi yếu .nhanh hết pin"
"4","hang xai duoc ok nen mua"
"5","ok mua dum 
ko bit nhu the nao"
"5","Hài lòng với chất lượng sản phẩm."
"4","Hết màu đen. Hàng nguyên seal tốt."
"5","sản phẩm đáng để mua
giá rẻ hơn bên ngoài 
sản phẩm chính hãng 
đang check máy thấy ổn lắm
Anh em nên mua trải nghiệm 
thank lazada"
"5","máy đẹp"
"5","quá rẻ so với giá
mình ra shop gần nha bán 3tr600
lên Lazada đặt rẻ
giao tận mắt 
máy còn đẹp hơn"
"5","máy OK, chơi game khá mượt."
"3","Mình không dùng nhiêu nhưng để lướt web và xài văn phòng thì dòng máy này ok.
Máy mới 99% nhưng mình đánh giá thì cỡ 70% thôi, máy trong khá cũ, dán màn hình trầy xước (cái này ko đáng ngại), dóc bàn phím chờn sơn nên chắc sử dụng khá lâu rồi. Chắc vì cũ nên máy sử dụng khá nóng và pin dùng chỉ được khoảng hơn 3h - 4h"
"5","máy đẹp như mới, xài ok."
"5","Đẹp như mới, thông số cấu hình như mô tả, test các chức năng như cảm biến vân tay, camera, microphone, loa ngoài, nhiệt độ máy mát, sim 4g, pin khoẻ còn trên 90%, màn hình cảm ứng nhạy, tuy máy cũ nhưng mọi thứ điều ok. Xài 3 ngày máy chưa thấy vấn đề gì. Cảm ơn shop"
"4","Cho cái bao hơi chật, còn lại ok"
"5","trên cả sự mong đợi"
"4","Rất hài lòng"
"5","Mình vừa nhận hàng hôm qua. Hàng đóng gói tạm được. Chưa được chắc chắn lắm. Máy móc còn mới và chạy ổn. Máy đã dán sẵn miếng dán màn hình. Bàn phím kèm theo bằng kim loại rất chắc chắn. Nhìn chung ổn trong tầm tiền. Có thắc mắc là nếu bị lỗi win trong quá trình xài thì làm thế nào."
"4","Máy dùng rất ổn, mượt và nhanh trong tầm giá .Cám ơn Shop và Long rất nhiều. bạn có thể tư vấn mình khi cần nhé.Sẽ ủng hộ thêm sản phẩm của Shop"
"4","Hàng còn mới xài ok. Ổn"
"5","Shops bán hàng uy tín, chất lượng sản phẩm đẹp, giá cả phù hợp 5 sao"
"5","Chất lượng tuyệt, máy đẹp, xem youtube lướt web quá ổn luôn, mấy nhóc ở nhà đều thích, loa nghe to hay lắm, mình cho mấy nhóc học tiếng anh xem youtube rất tốt like shop"
"5","Hàng mới, chất lượng, 2tr mà máy quá đẹp, mới keeng, rất hài lòng. Mình mua về kết nối hát karaoke, cho bé xem youtube, đọc sách, tất cả đều rất ổn, ngon bổ rẻ."
"5","Máy rât đẹp, mọi thứ đều đầy đủ dùng, màn to, loa khá to, hay, có tặng kèm bao  da, shop phục vụ khá ổn. Hy vọng máy dùng lâu dài nữa là ok"
"5","đã nhận được hàng, bề ngoài đẹp, bọc dán màn hình lưng đầy đủ, có tặng kèm bao da, pin cũng trâu, dùng liên tục được 5h, loa khá to, trong chất lượng tốt, chưa thấy lỗi lầm gì, youtube có bản không quảng cáo khá hay, shop phục vụ tốt"
"5","Máy tốt, hàng đẹp, chơi game, lướt web vẫn khá ổn, loa nghe trong, to hay, rất chất lượng"
"1","Quá kém ae không lên mua nhé"
"5","đánh giá sơ: máy chạy ổn, pin trâu, loa hay, phụ kiện đầy đủ, hy vọng bền dùng tầm 1-2 năm là quá tuyệt so với giá tiền rồi"
"5","Máy mới, đẹp, phụ kiện đầy đủ, có bao da, pin dùng hơi ảo nhưng dùng tổng cũng được tầm 5h, loa nghe to, tốt. Nói chung 2tr xài cũng xứng tiền, lần sau có dịp sẽ ủng hộ."
"5","máy mới, đẹp dùng rất tốt, chưa có lỗi lầm gì, với cấu hình này cài facebook lite mượt hơn dùng ổn hơn, shop cũng tư vấn nhiệt tình"
"5","dùng được 2 tuần máy ổn, quá ngon so với giá tiền"
"5","Máy dùng rất tốt, đẹp, ngon bổ rẻ good"
"5","máy mới, đẹp, loa to, xem phim, youtube ổn, chơi đc liên quân mobile khá"
"2","thủ tục đăng kí sử dụng phức tạp, phải có thẻ visa mới tạo được tài khoản.
máy không hỗ trợ tiếng Việt. Hệ điều hành không phải là Windows như quảng cáo.
nhanh hết pin."
"5","Máy tính bảng màng hình gần như HD , rất sắc nét , rõ và đẹp , dù viên pin chỉ có 2500 mAh nhưng rất trâu , sài cả 5 - 6 tiếng mới hết"
"5","Dùng tốt :))"
"5","Sp khá ổn so với giá"
"5","Máy tốt giá rẽ chất lượng châu âu, cấu hình giả trí cơ bản rất ok pin cực tốt..!!!"
"5","Máy đẹp, xước 1 chấm nhẹ không đáng kể, hàng dùng tốt, màn hình nét, loa khá chất"
"5","tốt"
"5","tốt"
"5","tốt"
"5","Very good product and the seller is very informative and helpful. Super satisfied! Thank you!"
"5","Mới nhận được máy sáng nay. Mới đầu loay hoay chưa cài được CH Play, nhờ shop hướng dẫn giờ thì ok rồi. Máy đẹp, giá tốt. Quá good, hơn hẳn các máy khác trong tầm giá. Độ bền thì phải xài lâu mới biết được"
"3","Mới đặt hôm trước, hôm sau shop giảm giá :(((. Hình thức bao bì còn mới, chưa bóc nhưng đã bị ai xé một bên hông hộp! Máy chạy mượt, chịu khó tìm hiểu cách cài đặt là ok"
"4","Mới mua2 ngày,chưa tải đc ch play nhưng tải liên quân apk về chơi mượt, youtube xem nỏi 1080 thôi,  máy chơi khoảng nửa tiếng là hơi nóng chổ camera , chơi liên quân 4-5h liên tục là hêt pin, pin thì sạc khoảng 3-4h đầy, không biêt co bi loi gi k, pin yếu hơn tưởng tượng nên cho 4 sao :)"
"5",".hàng mới nguyên seal"
"5","Quá ngon trong tầm tiền."
"5","Nguyên seal, nhìn là ưng. đang vọc cho nhóc nhà xài. khó kiếm case chống shock, nên đặt mua luôn."
"3","dùng ổn trong tầm giá nhưng máy nhanh nóng"
"5","rat ưng"
"3","Hài lòng."
"5","Máy đẹp, mới Full box, quà đi kèm đầy đủ, check mã chuẩn hàng Gtab. Về sử dụng thấy cũng ổn, liên quân, pubg, freefire chơi tốt, đáng tiền nhé mọi người"
"5","Máy đẹp, vỏ nhôm sắc nét, trông rất cao cấp, tác vụ ổn, không giật lag"
"5","tưởng máy giá rẻ thì kém nhưng xài khá tốt, màn full hd đẹp, game mượt, không giật lag, rất hài lòng shop"
"5","3tr nhìn như máy cao cấp, đẹp, chơi game mượt, rất đáng tiền, máy mới. Phụ kiện sạc, cáp, bao da, otg, dán màn đầy đủ mà để quên trên nhà lười chụp, nói chung ok"
