stars,comment
1,mua dùm sếp mà giao hàng bị trầy_xước tum lum rất thât_vọng
1,cửa_hàng coi hình để biết tình_trạng sản_phẩm khi đến tay người tiêu_dùng
1,đặt màu đen giao màu hồng
1,bình không giống cũ
1,đạt màu khác nhau giao màu trắng
1,bình thì trầy_xước lại còn móp méo nhìn thấy ghê
1,sản_phẩm rất tệ so với giá không giống với ảnh
1,tăng_giá sản_phẩm vào giờ khuyến_mãi sau khi hết code khuyến_mãi giảm về giá đúng nên xem_lại hoạt_động để cạnh_tranh với các đối_thủ và thu_hút khách_hàng thay_vì sử_dụng cách hoạt_động như_vậy
1,tôi không hài_lòng đặt mình x mình nhưng gửi mình x mình
1,tệ_hại chưa từng thấy tiền_vận_chuyển không như thoả_thuận ban_đầu khi đặt_hàng tệ tệ tệ như thế_thì đừng giảm_giá chi cho mắc công
1,sản_phẩm không giống với hình_ảnh trước khi giao sản_phẩm không kiểm_tra kỹ hàng bị lỗi vẫn giao cho khách_hàng thất_vọng
1,không thấy giao hàng mà thông_báo đã giao hàng thành_công còn giả chữ_ký người nhận nữa chứ
1,giá hơi cao nhưng đáng tiền mặc rộng thoải_mái không bị ướt như pamper và không chật như bobby
1,lazada và shiper làm_ăn rất thiếu chuyên_nghiệp chưa nhận được thùng sữa nào cả mà báo đã nhận được hàng rất là bức_xúc
1,không đáng tin hàng đểu mà giá cao quá
1,thảm mỏng túi chứa thảm bị rách khóa kéo bị hư
1,lúc tôi nhận đang bận không kiểm_tra lát sau mở ra thì trong lon bị móp nắp nhôm bung ra sữa tràn ra ngoài bấm hoàn chờ mãi không thấy vận_chuyển đến lấy phải đem ra bưu_cục gửi giờ hàng gửi trả rồi lại bảo_hủy yêu_cầu trả hàng của tôi giờ lẽ_nào bên bạn tiền của tôi cũng lấy và hàng cũng lấy lại nốt tôi sẽ làm_việc đến_cùng
1,buồn dể sợ
1,hàng chưa nhận được mà bên giao hàng lại báo là hàng đã giao không liên_hệ được bằng chat nên viết vào đây
1,đặt mình giao mình thất_vọng
1,chất_liệu sốp của thảm nóng quá cửa_hàng ạ chắc tiền nào của đó
1,cửa_hàng làm_ăn với trách_nhiệm vừa phải thôi người_ta đặt hằng cỡ mà đi giao hàng cỡ giờ ai đi phí cả tiền cửa người_ta bực cả mình
1,tot
1,tray xuot lop_son ngoai nhin nham nho
1,bỉm rất mỏng không thấm hút
1,dao nhìn thì đẹp nhưng đùi khỏi chê quá tệ
1,bỉm quá tệ hàng mỏng kém chất_lượng sẽ không có lần thứ hai mua nữa
1,giao không đúng mặt_hàng mua nồi lại giao ly bình
1,check hàng qua icheck không tìm thấy có đáng tin_cậy không không biết nữa
1,mùi hôi kinh_khủng mk mua ở siêu_thị không có mùi vả_lại đặt bịch mà giao bịch
1,hàng nhận không giống mẫu đặt
1,bé tè đc lần nó tràn ra luôn
1,bé tiểu có lần đã tràn ra ngoài không khả_dụng
1,bỉm mỏng chật không hút nước
1,giai hang toi tay khach thi hôp nhua bê tan nat ngu ve_chai phan_hôi thi kêu đôi tra nêu co thoi_gian thi tôi đâu cân mua hang trên mang thât vong voi cach đong goi va giai_quyêt khiêu nai cua_lazada
1,y_như quần bình_thường chẳng thấm đc tí nào
1,tôi đã pha sữa sữa không giống như sữa tôi mua sữa giả bán hàng kém chất_lượng chỉ bán được hộp không bán được hộp thứ sữa dành cho người_bệnh uống mà bán sữa giả cho người_ta uống buôn_bán không có lương_tâm sữa tôi mua phía dưới hộp sữa có tem trắng còn hộp sữa tôi mua trên mạng không có tem
1,đặt màu hồng cửa_hàng giao màu vàng xỉn như cát bình_thường_vậy không mịn giao hàng lâu nữa chứ
1,hộp hộp nào cũng móp méo mất thẩm_mĩ
1,cát quá tệ dính tay tùm_lum tóm lại hàng dõm
1,bình bị vỡ nặng_nề quá thất_vọng
1,vẫn ướt cửa_hàng
1,bé tiểu một lần đã ướt_nhẹp
1,cảm_giác hơi thất_vọng khi giao bình bị nứt mẻ đầu chai
1,quá tệ nó chả khác gì cái quần vải bình_thường vậy mà đăng là quần bỉm thay bỉm tập bỏ bỉm haizzz tôi yêu_cầu hoàn lại tiền tôi sẽ trả hàng
1,làm_ăn_không có tâm quần gì mà bé tè cái là ướt nhẹp hết trơn chẳng khác gì cái quần vải bình_thường thay bỉm bỏ bỉm nổi gì vậy_mà hỏi cửa_hàng dám nói bé tè được lần
1,tã mỏng
1,bình bị đóng nước ở thành miệng
1,chưa từng thấy bỉm nào mỏng và dởm thế này phí tiền khi gặp phải ng bán hàng như_vậy
1,không thấy voucher đính kèm
1,quá mắc
1,giao sản_phẩm không giống đơn hàng đã đặt chất_lượng thủy_tinh kém
1,đóng_gói tệ quá
1,tôi đặt bình giữ nhiệt clip tumbler nhưng giao bình đựng cháo đây là lần đầu và lần cuối tôi dùng lazada tiki vẫn tốt hơn cả về chính_sách đổi trả và chất_lượng sản_phẩm
1,mình không nhận được tả sao hệ_thống báo là mình đã nhận hàng ạ có sai_sót gì sao
1,hình ghi tấm mà gửi về có tấm
1,hàng không đúng như hình lớp lót mỏng thất_vọng
1,hàng kiểu gì đây dây như này thì buộc kiểu gì mọi người chú_ý shoop này né ra bực_mình quá tệ
1,kính không đúng chuẩn góc nhìn quá hẹp nên không_thể nhìn bao_quát được phía sau máy_ảnh lỗi không hoạt_động yêu_cầu được trả hàng
1,mất niềm tin
1,sao đặt bobby trà xanh mà sao giao khô thoáng giao hàng không đúng
1,nói tặng cái chân_đế rubik hoặc miếng dán màu mặc mở hộp ra không có gì quá tệ
1,khăn ướt có mùi rất khó_chịu mình cần đổi trả hàng
1,khi mới nhận hàng không có nút bấm
1,túi đựng thì dơ sản_phẩm bên trong thì bị trầy không lẻ hàng sale sinh_nhật lazada là vậy sao mua hàng của cửa_hàng chính hãng lock and lock mà_vậy đó
1,sản_phẩm tốt nhưng giao hàng hơi lâu đặt màu xanh lá lại giao xanh dương không hài_lòng lắm
1,nói không mùi nhưng vẫn có mùi khó_chịu mình vần trả lại sản_phẩm thì liên_hệ ai
1,hàng lỗi cũ hỏng vẫn bán cho khách khi tôi mở hộp ra nắp hộp đã bị mục rữa sữa mùi chua đóng cặn lợn_cợn tôi cần hoàn tiền lazada nhé tận_mắt nhìn mới cảm_nhận hết sự tệ_hại của sản_phẩm
1,noi không chat luong xai noi mau chay kho chuin
1,rất tồi_tệ nhà bán hàng lừa lòng tin khách_hàng treo giá cho rẻ quảng_cáo cho sang nhưng hàng thì không bán theo chính_sách tự_ý hủy_đơn hàng của
1,khăn hôi mùi khó_chịu
1,cửa_hàng coi hình để biết tình_trạng sản_phẩm khi đến tay người tiêu_dùng
1,trong đơn hàng báo có quà tặng kèm nhưng khi nhận lại không có quà mong nhận được phản_hồi của nhà cung_cấp và lazada về việc này
1,sản_phẩm quá tệ
1,mình mua loại này không mùi mà giờ mình bóc ra sử_dụng mấy bịch đều có mùi rất khó_chịu mình cần được liên_hệ và đổi trả sản_phẩm đúng chuẩn cho mình
1,tại_sao đăng sản_phẩm này giao sản_phẩm khác mình xài quen màu xanh giao sản_phẩm f_sao
1,tôi đã đặt mua đơn hàng gồm sản_phẩm_giá gần tr không lazada giao thiếu dụng_cụ mài dao sau đó tôi điện_thoại phản_hồi lại thì ngày sau đc thông_báo là thông_cảm đưa stk để lazzada hoàn lại tiền chứ không giao bổ_sung sản_phẩm thiếu thật là rất buồn lòng vì cách giải_quyết như_thế
1,đặt mẫu logo xanh sao lại đi gửi logo đỏ thế cửa_hàng ơi đã ghi_chú là giao hàng đúng mẫu rồi mà làm_ăn kiểu này lần sau ai dám mua hàng nữa chứ nản
1,chưa nhận được hàng mà trên đây ghi đã giao hàng
1,giao sai hàng đặt mài dao lock lock mà giao dầu_gội đầu quá thất_vọng khi tưởng sản_phẩm trong lazmall thì sẽ được giao đàng_hoàng
1,tã được nhưng nói tặng gấu bông mà không thấy đâu
1,nói tặng quà mà có thấy gì đâu
1,giao hàng mà hàng chẳng thấy đâu không nhận được hàng nhưng đơn thông_báo đã giao cửa_hàng xem_lại shipper đi thấy khách được giảm_giá nên rẻ quá lấy luôn hay sao
1,rất tệ không hài_lòng
1,cửa_hàng để hình có tặng quà funi tới khi giao không có quà chỉ có tã là sao_vậy
1,mùi hôi và em bé bị hâm nhìu hơn khi sử_dụng sản_phẩm không bao_giờ mua nữa
1,khác hẳn với hình
1,cửa_hàng làm_ăn vớ_vẩn giao rubik cùi bắp quay cứng như gi các bạn không nên mua ở cửa_hàng này nhé
1,tôi có đăt hàng set ngày hôm sau tôi nhận được hàng bên ngoài được gói cẩn_thận nhưng khi mở ra bên trong thì có hộp bị gãy bên khóa nhựa phần khóa nhựa bị gãy nằm ở đáy túi phiền cửa_hàng đổi trả cho tôi cám_ơn
1,sản_phẩm bị bể
1,không gắp dược đồ nóng nặng gắp tô nóng hâm cơm nguoi ra nồi po tay
1,dung_lượng thật có g
1,mình đặt bỉm ngày rồi chưa nhận đc hàng nhưng lazada đã báo giao hàng thành_công_vậy là sao
1,phí tiền về cài điện_thoại vào cái gãy luôn
1,khuôn giá không mà khi nhận được hàng công thêm tiền_vận_chuyển lên tận không đã thế phải ra bưu_điện láy hàng chứ không chuyển tận nơi phí vận_chuyển hang quá cao bình_thường tiền_vận_chuyển với đơn hàng dưới không thì tiền_vận_chuyển khoảng không là cùng cho sao thôi
1,uog cug nhu không
1,ad trả_lời bài viết dùm e
1,cánh_quạt trên đầu không quay mình muốn đổi cái khác và khi đổi bêb bán kiểm_tra trước khi giao
1,nhận rồi chưa sài đến nhưng giao hàng quá lâu thấy thông_tin hàng nhập kho đến cả tuần ngày sau mới giao cho không còn combo tả kích_thước mình về kho cả nữa tháng không giao bây_giờ lên thấy đã giao giật cả mình đề_nghị cửa_hàng kiểm_tra lại rồi giải_quyết triệt_để đem hàng đến cho khách chứ không có kiểu khách săn mua hàng để cửa_hàng ưng thì giao không thì thôi hoặc dịch_vụ vận_chuyển ưng thì đem đến cho không không thì lấy về nhà cho con sài_oy thanh_toán bảo đã giao bực_mình chưa bao_giờ bất_mãn về huggies đến vậy chẽn lẻ để mình tẩy_chay lun spham
1,nhận rồi chưa sài đến nhưng giao hàng quá lâu thấy thông_tin hàng nhập kho đến cả tuần ngày sau mới giao cho không còn combo tả kích_thước mình về kho cả nữa tháng không giao bây_giờ lên thấy đã giao giật cả mình đề_nghị cửa_hàng kiểm_tra lại rồi giải_quyết triệt_để đem hàng đến cho khách chứ không có kiểu khách săn mua hàong để cửa_hàng ưng thì giao không thì thôi hoặc dịch_vụ vận_chuyển ưng thì đem đến cho không không thì lấy về nhà cho con sài_oy thanh_toán bảo đã giao bực_mình chưa bao_giờ bất_mãn về huggies đến vậy chẽn lẻ để mình tẩy_chay lun spham
1,hiện tôi đang sử_dụng sản_phẩm cho bé nhưng bé bị hum rất nặng mặc_dù các sản haamr trước cuqr hugi tôi sử_dụng cho bé bình_thường
1,có nhận đc hàng đâu mà báo là giao rùi lần trước cũng chưa nhận hàng mà_lại báo giao rùi thật_sự không hài_lòng chút nào cả
1,giao hàng không thấy có quà tặng kèm không hiểu để cho vui là sao
1,giao thiếu sản_phẩm khuyến_mại kèm theo
1,tôi đặt_hàng nhưng đến giờ vẫn không thấy giao hàng lên lại thì thấy là đơn hàng đã bị đóng đã không giao hàng cho tôi mà cũng không có lời xin_lỗi
1,mở_hàng thấy chốt giữ điện_thoại bị gãy liên_hệ lazada đổi hàng thì im_re không nói đi nói lại mất tiền oan
1,chất_lượng phụ vụ rất rât tệ giao thiếu quà nhắn_tin rồi báo là sẽ giao bù mà im im đến gần ngày brand lớn làm như treo đầu dê bán thịt chó
1,hàng chất_lượng kém có vết nứt chân_không hút tệ
1,hàng đã qua sử_dụng đến cao_su dính dưới đã bị bụi bẩn gãy đế kê điện_thoại
1,bao_bì không giống khác hoàn_toàn
1,tai sao luc nao tui mua hop sua thi_lai co hop bi rach tem la sao cửa_hàng goi trả_lời cho tui nha
1,đặt màu này giao màu khác làm_ăn gì kì_cục
1,nhìn bên ngoài rất đẹp khi mở ra xem bên trong thì thấy nắp hộp bị vỡ góc đã trả về cho lazada đến nay chưa thấy trả_lời
1,hàng mỏng và rất nhanh nóng không tốt
1,giao không đúng sản_phẩm
1,đăng tin tặng bình nước không tặng cũng không nói_gì mở thùng ra muốn quăng ra đường vì dơ không chấp_nhận được túi vừa cũ vừa bụi tem thì trầy nghĩ sao như vậy_mà dám đóng_gói giao cho khách_hàng không chấp_nhận được kq đã trả hàng không bao_giờ mua trên mạng
1,tạm
1,không đặt mà gửi lừa_gạt
1,mùi hôi
1,say không ra được tieu luôn say hoài không được gì hết
1,giao không đúng hàng tôi đổi lại
1,mua màu đen nhưng giao lại màu vàng nắp chai không được chắc_chắn cho lắm
1,tặng bình lắc sữa nhưng giao hàng thì không có
1,đăng_ký mua_mầu quảng_cáo lại bán màu khác chẳng ưng gì cả chán quá
1,mua mấy lần đề_nghị xuất_hóa_đơn mà không lần nào xuất_hóa_đơn
1,mua hai xe khác nhau ma gửi hai xe giống nhau điều_khiển một chiếc hai chiếc chạy sao hai đứa chơi được thất_vọng về cửa_hàng
1,giao hàng quá lâu_định không nhận rồi nhưng thấy shiper tội quá nên nhận đặt xong đơn này bobby lại có chương_trình khác rẻ hơn vãi thật
1,tôi vẫn chưa nhận được hàng nhưng hệ_thống báo đã giao thành_công tôi thấy đã có rất nhiều người bị như_vậy rồi lazada nên xem_lại nếu không muốn bị mất khách nhé
1,không giao tới hn nên cho sao
1,ghi tầng mà gửi tầng
1,giao đúng hàng nhưng lazada nên chuyển_đổi nhà vận_chuyển vinacapital ở thành_phố lớn mà giao hàng quá lâu
1,toi chua nhan được hang
1,tôi chưa nhận được đơn hàng nhưng lại cập_nhật là đã giao hàng cho tôi tôi đã điện_thoại lên hotline lazada phản_ánh nhưng phải chờ tiếng đồng_hồ và bảo tôi nên đặt đơn hàng mới vậy nếu tôi đặt đơn mới số tiền cao hơn với đơn này vì đợt sale giảm_giá thì ai chịu chưa bao_giờ mua hàng trên lazada lại bị như thế này rất bực_mình và không hài_lòng chút nào tôi cũng coa thể mua ở các trang khác như shoppe sendo nhưng tôi lại tin_tưởng lazada hơn vì đã mua tả cho con rồi nhưng qua việc này tôi nghĩ mình nên suy_nghĩ_lại tôi sẽ chờ câu trả_lời của lazada sau đó sẽ cho lại đánh_giá ntn
1,đơn hàng chưa nhận được nhưng lại báo đã giao hàng thành_công đã phản_ánh với lazada đến lần thứ nhưng vẫn chưa giải_quyết cho khách_hàng chỉ hứa rồi hẹn khách đợi hết lần này đến lần khác rất nhiều khách_hàng bị tình_trạng như thế này với đơn_vị vận_chuyển vinacapital ladaza nên xem_lại việc giao hàng cho đơn_vị vận_chuyển này quá tệ
1,hàng chưa giao mà báo email đã giao xog rồi tôi chưa nhận đc hàng tôi chưa bao_giờ gặp trường_hợp này trên lazada rất tệ sẽ không bao_giờ mua hàng nữa
1,mới nhận hàng hôm_qua con tôi chơi được một lát xe không chạy nữa giờ không biết phải làm_sao
1,trước_đây con tôi còn nhỏ rất lười ăn nên tôi thường cho cháu dùng sữa này loại dành cho trẻ_em chồng tôi trước đây điều_trị dạ_dày dài ngày cũng dùng sữa này rất tốt mẹ tôi hiện_nay mỗi khi mết là lại mua sưa này để uống thấy khỏe lên tôi thường ra đại_lý bánh keo gần nhà mua nhưng giá hơi cao xem trên quảng_cái laza tôi liền đăng_ký mua miễn_phí khảng gần một tuần sau thì nhận được so với giá bán tại các hàng đại_lý rẻ hơn được không các bạn thử đăng_ký dùng thử xem cũng hiệu_quả đấy
1,không hài_lòng sản_phẩm sản_phẩm còn date ngắn chỉ còn đến t
1,nhận hàng quá thất_vọng khi hộp bị móp gần như vào thành lon gây mất thẩm_mỹ bung_vành phần nắp nhựa bên trên khả_năng giảm chất_lượng sản_phẩm rất cao khi khui va sử_dụng trong nhiều ngày quá thất_vọng
1,để tặng tã quần mà giao không có thất_vọng
1,giao sai hàng mức giá_trị hàng giao sai kém xa giá_trị đơn đặt_hàng
1,sữa dỏm
1,mua con choi duoc ngay la hong kn chay duoc nua kn nen mua
1,nói mua thùng tặng balo mà mua thùng cũng có tặng định không nhận mà thấy tội vận_chuyển chở nặng nên nhận nhắn_tin hỏi cũng không thấy trả_lời
1,tôi đặt màu đen sao lại về màu vàng làm_ăn kiểu gì_vậy
1,cửa_hàng làm_việc không uy_tín mua sản_phẩm là máy_ảnh và thẻ_nhớ cuối_cùng giao mỗi thẻ_nhớ do mình nhờ ng nhà nhận giùm nên mấy ngày sau mở hộp mới biết liên_hệ thì cửa_hàng vòng_vo không hỗ_trợ bấm support thì nó cho chạy vòng_vòng tóm lại coi như bỏ không học_phí not recommend to buy
1,không có ống hút không có túi đựng nói_chung là chỉ có cái ly không
1,vẫn chưa nhận được hàng mà báo đã giao thành_công là sao_vậy
1,khi bạn bán hàng thì hãy nói rõ quà kèm theo có áp_dụng cho khu_vực nào và số_lượng ra sao để người mua còn biết phải đến khi khiếu_nại thì mới lòi ra thông_tin trong khi viết rõ_ràng mua sản_phẩm thì tặng balo và rồi đủ số_lượng sẽ tự_động tặng kèm lazada ơi_là lazada
1,quá tệ bì hình màu hồng mà_lại giao toàn màu xanh
1,nha hang roi nhug vì sao không có quà tặng bộ chén muỗng ăn dặm
1,cũng được nhưng sản_phẩm không giống như trong hinh
1,mua sản_phẩm tặng bộ chén ăn dặm mà khi nhận hàng thì không có quà tặng
1,hàng đã bị bể
1,làm_ăn mất uy_tín quá
1,đã nhận hàng bị thiếu mất vài món màu sáp bị gãy tùm_lum hi_vọng cửa_hàng đổi lại sản_phẩm khác hoàn_chỉnh hơn không bé nhà mình cứ la khóc_hoài
1,chưa nhận được hàng mà sao thấy giao thành_công lúc giờ đêm vậy cửa_hàng
1,lừa_gạt người_ta ấm bằng mũ trong ma nói bằng thủy_tinh buôn_bán mà dang dối quá
1,hàng tạm đc nhưng bên giao hàng không bảo quảng giao hàng móp méo màu vỡ hết
1,quảng_cáo quà tặng mà chẳng thấy gì
1,đặt ly starbuck trơn inox có inb cửa_hàng dặn đàng_hoàng cửa_hàng cũng ok rồi mà cuối_cùng giao màu hồng làm_ăn_không uy_tín
1,để đá vào_khoảng p toàn_thân ly bốc_hơi ra ướt phía ngoài rất bất_tiện hiện_tượng giống yk như cái ly bình_thường cảm thấy chất_lượng không tốt
1,giao hàng không đúng mẫu pó_tay
1,giao hàng không có ống hút
1,có ai giống tui không thích quà nên mua luôn bich cúi cùng giao không có quà có thì để là có không thì la không không tội anh giao hàng nắng gần chết thì trả lại cho rồi
1,giao không đúng hàng
1,sản_phẩm nằm trong ctrinh kmai tặng balo nhưng mua xog không thấy tặng balo lúc đăt hàng sản_phẩm thì không có phần balo để chọn như cửa_hàng dặn cửa_hàng thì không có phần chat hỏi nhân_viên lazada cũng không thấy trả_lời chưa biết chất_lượng tã ntn nhưng cskh thì thật tệ
1,tại_sao giao hàng khomg có quà khuyến_mãi đề_nghị giao qua khuyến_mãi hoạc sẽ trả lại hàng và hoàn phí vận_chuyển
1,mình không nhận được hàng khuyến_mại đề_nghị người bán làm rõ tại_sao không gửi hàng khuyến_mại cho khách
1,sản_phẩm tốt nhưng minh rat thấy vọng sản_phẩm minh mua co qua tang nhưng khi nhận hàng thi qua tặng không có
1,đặt_hàng được tặng bộ ăn dặm khi nhận hàng không có cửa_hàng đăng quà tặng cho zui sao cảm_thấy thất_vọng cửa_hàng
1,ma màu bạc mà đi giao mau xanh
1,mua tã quần l gửi tã dán xl kèm vào làm gì vậy làm_ăn mất uy_tín quá tã dán bằng tiền tã quần à đã yêu_cầu trả hàng mong lazada hỗ_trợ sớm
1,sản_phẩm không đúng màu
1,giao hàng không đúng mô_tả không phải là bobby chan mà giao con khác bé xíu inbox phản_ánh thì trả_lời hời_hợt không đúng trọng_tâm không có thiện chỉ giải_quyết sau đó thì im luôn phong_cách bán hàng quá tệ không đúng mô_tả dịch_vụ sau bán hàng càng tệ hơn inbox không reply không bao_giờ mua nữa sau khi để lại comment trên cửa_hàng có inbox lại như hình quá thất_vọng với hành xử như này hy_vọng mọi người không có trải nghiệm đáng xấu_hổ như mình đã trải qua trân_trọng
1,mình mua cái mà giao cùng mẫu
1,sản_phẩm không gửi kèm quà khuyển mãi cửa_hàng giao thêm lại cho mình nha
1,sau mấy năm mua sữa ensure của lazada lần đầu mình bị giao hàng không đúng sản_phẩm ngoài thùng thì ghi đúng hộp sữa ensure nhưg mở ra thì sữa nước cho trẻ tăng_trưởng chiều cao mình thức giờ đêm để mua được bộ hộp để có được mã giảm_giá giờ thì phải trả hàng lại nhưg mà lỗi là phía cty lazada nhưg sao khách_hàng không được giao lại hàng đã đặt mà phải trả lại xin quý cty lazada nên xem sét lại nhân_viên đóng_gói để không phải gặp lại trường_hợp này ạ mình rất buồn vì thiếu_sót này xin chân_thành cám_ơn quý cty lazada
1,quá nhỏ lại có mùi rất hôi
1,mình khá là thất_vọng về chất_lượng của sản_phẩm tả mỏng thấm hút kém lại có mùi khó_chịu mua hàng đã nhiều nhưng hnay khá là thất_vọng
1,không ơn mong_manh nhanh
1,hàng hỏng không dùng được đổi trả mất_công thôi lần sau không mua hàng như_vậy nữa
1,rất mờ kém chất_lượng
1,kéo sản_xuất ở tq bị sít nên lúc cắt rất nặng_tay đắt so với giá không flash sale
