"5","nhân được đồng hồ rồi shop ơi, đẹp lắm, em rất hài lòng, đeo lên tay ưng ý miễn bàn luôn. cho shop 5* nha shop"
"5","Đồng hồ đẹp hơn mong đợi, nhìn rrats đẹp và chắc chắn, dây mềm nên đeo thoải mái. Còn máy thì chạy oonrn, giờ chính xác. Mẫu này thiết kế rất độc đáo, ko lo đụng hàng :). Hốt về đeo đi làm mấy ông làm cùng lại sờ mó hỏi địa chỉ mua. haha"
"5","Đồng hồ mới nhận được,nhìn rất sang trọng,không biết sử dụng về sau như thế nào,rất đáng tiền và sịn sò nữa.5* cho shop."
"2","biết là ko mong chờ đc nhiều ở cái đồng hồ vài chục ngàn nhưng ngoài chất lượng thì cái cơ bản là cái kim của đồng hồ cũng bị lệch luôn :v"
"5","đồng hồ rất đẹp, rất ưng ý. hài lòng với số tiền bỏ ra."
"5","giao hàng nhanh chất lượng 😍😍 hơi lỗi khâu bảo quản còn lại rất OK 😍"
"5","ok nhé shop"
"1","Chất lượng quá kém, gỉ sét dây đeo"
"5","sơn đểu thật về đeo ra đeo vô mấy lần bị tróc sơn"
"3","Đúng là hàng mã. Giá đề vô cùng nhìn ngon lành đặt về thì ôi thôi! Đúng là tiền nào của nấy"
"5","Đồng hồ ko y như trong hình, nhưng mà mua lúc sale nên phải chấp nhận thôi, giá gốc hơn triệu cơ mà, ai lại sale 99k bao h chứ làm thế có mà lỗ chết... nhưng mà đồng hồ nhận được cx khá ok phù hợp với giá tiền... "
"5","Công việc khá bận nên mình hay mua đồ trên laza, lướt thấy mẫu đồng hồ này của shop đang sale, giá rẻ  đặt mua thử luôn 2 con, nhận được thì bất ngờ, đồng hồ bên ngoài còn đẹp hơn trong ảnh, đeo tay nhìn chất thật, khỏe khoắn, vote cho shop 5 sao"
"4","đồng hồ nhìn sang trọng nhưng kính hơi mỏng dễ trầy xước đồng hồ này chỉ thích hợp mang đi chs"
"5","Mình đang cần mua đồng hồ để vừa đi làm vừa đi chơi luôn, lướt thấy mẫu shop đẹp giá lại rẻ, đã quyết định đặt mua thử, mới nhận được khá bất ngờ, shop đóng gói cận thẩn, hộp hịn, mẫu đẹp hơn hình ảnh nhiều, đeo tay tay chất quá, chạy êm,sẽ còn ủng hộ thêm, vote cho shop 5 sao"
"5","hàng như mẫu, giao đúng hạn. đạt"
"1","đeo đúng 1 ngày, rửa tay thì bị vô nước. shop từ chối đổi trả. shop vô trách nhiệm. bán hàng dỏm. mọi người nên tẩy chay shop này "
"5","Chỉnh ngắn dây kiểu gì thế ạ"
"5"," 2cai kim nhỏ nhìn giống như in lên vậy 99k thì ok qua goi "
"5","đẹp phù hợp với túi tiền"
"5","dong ho k  thâu ra vào đuoc.quá tệ "
"5","tốt giao hàng nhanh chất lượng thì chưa biết nói chung là tuyệt "
"5","Bước đầu thấy ok. Tặng shop 5 sao"
"5","Đồng hồ đẹp lam như giờ thì kg chỉnh được cái  cốt đồng hồ lỏng le "
"1","Cạn mn nó lời"
"2","đồng hồ lởm quá. như đồ chơi trẻ con . "
"4","đồng hồ đẹp chay đúng giờ nhưng dây đeo hơi dở đeo dc vài ngay dây bi tua ra móc vào quần áo nhưng chất lươn ok cho 4* cam ơn sp"
"3","Đẹp thì đẹp nhưng mặt kính k đúng hình cho lắm . Hình thì kính xanh . Ngoài thì kính trong bình thường"
"1","dây đồng hồ bị hư"
"2","Đồng hồ bị lỗi có người lấy về đỗi mà sao lâu quá ? Lấy về 5 cái đó "
"1","Hình ảnh chỉ mang tính chất minh hoạ"
"3","giao hàng nhanh nhưng chưa dùng đồng hồ đã xước sơn ko may vừa nhúng tay nước thì đã mờ hết cả bên trong . ko hài lòng lm "
"1","mua về vứt chứ có chạy đâu mà sài"
"5","Giao hàng Nhanh giá cả ok"
"5","chất lương kém"
"5","ok"
"1","Quá tệ"
"3","đồng hồ ko giống và vô nước , nói chung rẽ thì chịu "
"5","đẹp giống như hình mẫu, dây mềm. "
"5","Cam ơn shop đồng hồ rất đẹp"
"5","Mẫu mã đẹp và giao hàng đúng tốt nhưng ko biết độ bền ra sao đây"
"5","Đồng hồ quá xấu"
"3","xấu hơn trong hình"
"3","sắp phai hết r :(("
"5","hàng lởm kim cong cọ mặt kính k chạy dc "
"2","Ko như mong muốn :(("
"5","Dep nhe shop. ung i lam a, hinh thuc dep, chat luong rat ok."
"5","good"
"5","(Viết lại) Hình thức đẹp, trang nhã. Bao bì và trên PIN đều ghi là 15000 mAh, sau khi sạc,lần đầu dùng dung lượng chỉ khoảng 5000 mAh, lần thứ hai dung lượng hơn 10.000mAh. Hài lòng"
"5","vừa nhận được hàng, trông rất ok mở hộp như được bốc tem đt vậy! dung lượng thì chưa test nên không biết được 15000mAh không, nhân viên thì rất tận tình❤"
"2","Hơi dày so với hình ảnh. Đèn led mờ. Trọng lượng nhẹ nên dung lượng ko được như thông số. Mình sạc thử thì cục sạc mất 3% iphone x đc 9%. Tức là dung lượng chỉ khoảng 10.000mah là tối đa."
"5","Sạc kém k đc như qc ☹️ chưa đc nổi 2 lần xiaomimax2. K biết là sdp bị lỗi hay j nữa. Thôi vừa báo gửi trả hàng cho shop rồi. Sẽ ủng hộ shop sp khác nhé 😁. Thanks"
"4","Hàng giao nhanh, đóng gói chắc chắn, dáng đẹp, chưa biết chất lượng thế nào. Riêng đèn led thể hiện dung lượng quá mờ nên giảm hết vẻ đẹp. Ruột Bunbea nhưng vỏ hộp không ghi thương hiệu Bunbea, có phải hàng chính hãng? Vừa sạc vừa chơi game nhẹ không tăng nhưng cũng không sụt pin😣"
"5","Sản phẩm đáng mua. Dung lượng sau khi test đạt tầm hơn 12000mha.
Quá chất cho quả pin vừa đẹp, vừa rẻ như vậy. "
"5","sạc rất nhanh.nhưng cứ đến 30% là bị sập nguồn. nói chung dùng tạm được "
"5","Shop giao hàng rất nhan. Cụt sạt pin gắt châu, nói chung là ok"
"5","Sản phầm mình rất hài lòng, mẫu mã đẹp, nhẹ . Pin 15000mah nhưng đúng mình nghĩ chỉ 10000mah,  nhưng với giá như vậy là tốt rồi . IpX mình sạc được 2 lần, mình mới test được 3 ngày cảm thấy rất ok còn độ bền sau này thì mình chưa biết . Nói chung sản phẩm rất Ok!  Mình mua đồ onlline hay bị gạt lắm nhưng sản phẩm này mình rất thích !"
"5","Nhận hàng mk khá ưng shop gói cẩn thận sẽ dùng và cảm nhận chất lượng"
"5","Dùng em này mấy hôm và mình đã vứt luôn cục cũ, sản phẩm mỏng nhẹ vô cùng mà sạc lại nhanh hơn pin cũ rất nhiều"
"5","ngoại hình đẹp. dung lượng thực chỉ khoảng 8000mah thôi. nokia 8.1 pin 3500mah sạc đc 2 lần. nói chung tốt so với giá. "
"5","Đẹp"
"5","đèn hiển thị hơi tối, sạc có vẻ nhanh (mình vừa xài 4G vừa sạc pin vẫn lên nhanh) còn dung lượng như nào thì phải xào 1 time mới biết được rồi quay lại đánh giá tiếp, khá nhẹ rất nhiều so với cục riêng của mình 10.000mah , bên ngoài khá đẹp như IP X 😂 màn hình tràn viền full HD không che nha 🤣"
"5","Đẹp lắm shop ạ, phụ kiện đầy đủ, đèn pin sáng quá trời lun rất thích hướng dẫn mình sả xạc nhé shop "
"5","sp đẹp lắm mn ,rất vừa ý. shop phục vụ nhiệt tình. "
"4","sp này có 2 loại sao shop.loại vỏ có hìh quả pin chỉ sạc được 1lần pin máy 3100mah mà thôi.ngồi 3h để trải ngiệm cục sdp ..h chỉ muốn vứt đi..nhân viên shop gọi nhiệt tìh 4☆"
"3","Được môix cái mẫu mã đẹp. Sạc hơi chậm.  Lần đầu sử dụng đưa ra nx: Sdp còn 65%, đt còn 23%. xạc xong pin đt đc 55%, sạc dp hết sạch.  haizzz.  "
"5","rat tuyệt voi rất hài lòng về sang phẩm này, tôi ko phải  là người cua shop ,tôi là khách hàng nhân sét, mong các ban ủng hộ shop 👍👍👍👍👍"
"5","Rất đẹp luôn mọi người ơi!"
"4","nhìn bề ngoài có vẻ chất lượng nhưng những khách hàng khác mua đều được tặng túi bảo vệ hoặc dây cáp sạc Còn tôi mua thì không có :^("
"5","nhìn cách đóng gói và mẫu mã thì OK bắt mắt lm shop ạ... Nhưng chất lượng chưa biết nhé... nhưng thôi cho 5 nháy lun cho máu kkk"
"5","Đẹp tuyệt vời xuất, thấy quảng cáo giống ipx nên mua về thử thì giống thật, chuẩn 15000mah luôn quá đẹp, shop rất tinh tế tặng thêm 1 túi chống sốc chống trầy good good"
"5","Giao hàng nhanh, sản phẩm giống mô tả, được tặng cả túi chống sốc, hài lòng"
"5","sạc pin lâu
 quá chưa biết sao nữa"
"5","hang khá ôkê đẹp nhưng độ bền thi để time tesst"
"5","mẫu đẹp
sạc nhanh .độ bền thì cần time trả lời."
"5","Best charger ever "
"5","ok nha m.n .. hàng đẹp. ngon ..5* cho shop"
"5","sản phẩm giống như miêu tả  
pin xạc nhanh đầy"
"5","Giao hàng khá nhanh, mình mới đặt chiều hôm qua mà sáng hôm sau đã nhận được rồi. 
Nhìn chung sản phẩm đẹp mắt, nhẹ và sang trọng, Pin sạc nhanh, rất rất thích. cám ơn shop rất nhiều."
"5","Phải công nhận là loại pin polymer này nhẹ mà ngon hơn pin loại cũ rất nhiều, triệu like"
"5","Hàng chất lượng, shop uy tín đấy"
"5","Lâu giờ nghe nói pin Polymer mà nay mới được dùng thử, đúng là gọn nhẹ mà chất lượng"
"1","Quá tệ .sạt k vào ."
"5","sản phẩm rất tốt . rất đáng mua nha các bạn cảm ơn shop"
"5","Sản phẩm chất lượng tốt"
"5","ok giống hình "
"1","Dt sạt lâu dzo pin pin ảo còn 40% là tự spaaj nguồn"
"4","Hôm trước em đặt mua sp này tại shop nhưng vì hết hàng nên shop yêu cầu đổi mẫu khác, nhưng khi nhận hàng và sử dụng thì cục sạc bị lỗi, sạc còn 50% thì tụt còn kh, đề nghị shop đổi cho em cái khác"
"5","đặt rồi báo hết hàng gửi cho sản phẩm khác tưởng gửi cái sạc dự phòng khác ai dè gửi cái loa! thuaaaaa"
"5","dung lượng thực tế 7.500 mah .... màn hình hiển thị tối ... khá dày so với quảng cáo ... số sai 0% sạc dc 2 lần gê hông "
"5","rất đẹp, nhưng không biết chất lượng ổn không, giá thành rẻ nhưng sợ mấy ông trug quốc bỏ pin cát tầm bậy quá"
"5","chất lượng tuyệt vời,đẹp và quá chất,không chê vào đâu đc,sạc cho realme pin 4000 đc hơn 3 lần...không thua gì hàng cao cấp...thank shop và lazada rất nhiều,sẽ còn ủng hộ,mua thêm tai nghe thử xem sao"
"5","Tính giá này thì cục sạc ai ngờ quá ưng ý ..... vỏ ngoài bóng loán nho gon tiện sd mình thích lắm sẽ ủng hộ shop "
"5","đã sử dụng pin rồi nha, pin sạc được thiết kế tinh tế, dung lượng lớn có thể sạc một mấy cái điện thoại 1 lúc, sạc không bị nóng chức năng làm mát là khá tốt,màn hình kỹ thuật số có thể hiểu rõ dung lượng còn bao nhiêu, rất dễ sữ dụng, Còn có thể bỏ túi sạc khi đi ra ngoài, rất thuận tiện!"
"5","mua cũg đc 4 ngày.. cảm nhận cũg khá tốt tuy nhiên sạc ko có hỗ trợ tự ngắt khi sạc cho điện thoại đầy.. còn lại phải chờ để cảm nhận thêm "
"5","SDP có hỗ trợ công nghệ sạc nhanh Q.C trên các máy Samsung nhưng không hỗ trợ công nghệ sạc PD như quảng cáo từ nhà bán hàng"
"5","Sản phẩm đẹp đúng mô tả phục vụ tốt test pin dự phòng rất ok! pin cầm tốt & dung lượng cao, rất phù hợp cho người tiêu dùng đi du lịch không lo hết pin 🔋🔋, Pin trâu, có 2 cổng rất nhanh, hài lòng"
"5","Nhận hàng nhanh, hôm nay đặt, mai nhận được.
Pin mỏng nhẹ, tạm thời xài được 2 ngày, thì thấy chất lượng. Sạc được 2 lần hơn với smartphone pin 3600mA."
"5","Sạc kho báu rất tuyệt, ngoại hình rất đẹp, rất phù hợp để mang theo bên mình, giá cả cũng phải chăng, dung lượng rất lớn"
"5","hàng cực tốt, chất lượng và kiểu dáng quá phù hợp với giá cả, dung lượng thực hơn 80% , mình sạc cái note 8 3 lần mà chưa cạn pin"
"5","Giao hàng khá nhanh, mình mới đặt chiều hôm qua mà sáng hôm sau đã nhận được rồi. 
Nhìn chung sản phẩm đẹp mắt, nhẹ và sang trọng, Pin sạc nhanh, rất rất thích. cám ơn shop rất nhiều"
"4","lần thứ 2 mjk ủng hộ shop . sp đúng mẫu. nhưng lần này  giao lộn chui sạc r shop ơi. đặc iPhone giao Samsung. hơi buồn 1 tý "
"5","Hàng đóng gói cẩn thận, giao nhanh. Bề ngoài pin nhìn đẹp, không trầy xước. Cầm khá chắc tay nhưng không quá nặng. Shop tặng kèm túi vải chống nhìn cưng lắm. Về chất lượng thì để dùng xem như thế nào đã. Nhưng nói chung bề ngoài nhìn đã rất hài lòng rồi. "
"5","Ai đã và đang dùng sạc dự phòng sử dụng dòng pin cũ thì sẽ rất hài lòng với pin polymer đó, rất ngon"
"5","ngoai hinh dep"
"5","pin ok. cóoaij 20000 ko shop"
"5","sạc êm và nhanh.đẹp"
"2","Sạc pin chậm quá"
"5","Hang dep, dong goi can than!"
"4","Dày như cục gạch"
"5","Hàng rất đẹp!"
"5","Hang được goi can than va đẹp "
"5","5 sao vì dịch vụ tận tình của shop, chất lượng ban đầu tuyệt vời. Sau khi gởi hàng lại cho shop xong tôi sẽ feedback lại lần nữa"
"5","chuẩn cho 5 sao"
"5","đẹp giao hàng nhanh chưa sd nên chưa biết tốt hay ko"
"5","Hàng tốt mẫu mã đẹp"
"5","k pik thế nào nhưng rất đẹp, good trog tầm giá "
"5","Sản phẩm đẹp rất thích bề mặt hiển thị giống mặt kính
Sạc nhanh "
"5","Sạc dự phỏng mỏng nhẹ cực kì, kiểu dáng đẹp sang trọng, pin sạc cũng trâu sạc đc 3 lần ipx của mình"
"5","sản phẩm rất tốt mặt kính nhỏ gọn vừa tay không quá nặng"
"5","Sản phẩm tốt "
"5","sạc "
"5","Sạc ok"
"5","Quá tốt, có dịp sẽ mua nữa. Nhân viên giao hàng trưa nắng thấy tội ghê 😂"
"1","sp quá k đáng tiền, quá tệ
dùng xong 1 tuần có cảm giác pin k đủ cell và pin kém chất lượng
thuở đời nào 30% cắm trog chưa đầy 5p hết sạch mà đt lên đc 2%
điểm uy tín cao có lẽ do thuê buff"
"5","Hàng đã qua sử dụng hay sao mà mở ra bị khui hộp trước rồi bị trầy nửa, chất lượng để sử dụng mới biết"
"1","sản phẩm quá tệ, dung lượng quảng cáo 20k mah thực tế 10k3 mah( shop nó công nhận) gia công thì như đồ bỏ 1 lớp nylon mỏng phủ lên hộp nhựa dùng trong 1 tháng đã bong ra nhìn rất tởm, nó không gọn hoặc mỏng như quảng cáo mà dày và rất nặng tuy nhiên thì rất tệ. shop làm ăn v, bn người phản ánh lại kêu không có trường hợp nào như t. T quyết định bỏ luôn không 1-1 vì lại giao về số tệ như thế để làm gì nữa. 
Ae nhớ chú ý chứ đừng nghe nó nói, lúc mua thì dung lượng thực tế là 18k song xả sạc này nọ, mua về hỏi quăng câu 10k3, t mua từ tháng 6, để trong tủ mới sử dụng được hơn tháng và sạc cho 1 đt. Shop nó tìm mọi lý do để không hoàn tiền để đẩy lại sp tái chế như rác."
"5","rất ok. nhìn hình nhỏ nhỏ mà gửi về bự zữ 😅"
"5","Sản phẩm đẹp đúng mô tả phục vụ tốt test pin dự phòng rất ok! pin cầm tốt & dung lượng cao, rất phù hợp cho người tiêu dùng đi du lịch không lo hết pin 🔋🔋"
"5","Hàng đóng gói cẩn thận. Sản phẩm đúng mô tả. Mình nghĩ thích hợp khi đi xa. Còn mấy bạn hay đi phượt nên tìm sản phẩm nhỏ gọn hơn."
"5","Pin cầm khá nặng tay ngon bổ rẻ đúng nghĩa. Cám ơn trời phật phù hộ shiper vừa giao hàng song thì mất điện. May quá sá may"
"3","được dây cáp tốt còn cục sạc phải lâu dài mới biết được, giao hàng hơi lâu. "
"5","Đóng gói cẩn thận mà tặng cáp Type C sao sạc nó không vào pin, mà mình dùng cáp sạc của mình nó vào bình thường. Nói chung là hàng tốt hợp với giá tiền. Vote 5 sao để ủng hộ shop."
"5","Hàng đúng mẫu, ship nhanh, shop nhiệt tình. về chất lượng thì qua một thời gian mới đánh giá được nhưng text thử rất ổn"
"5","shop bán đồ đúng chất lượng lun mình đã mua thêm 1 cái màu đen nữa và cũng rất hài lòng lun,shop còn khuyến mãi cho nữa hihi,ths shop nhiều lém:)))) "
"5","shop lam an rat dang hoang, bao hong may shop gui lai cai khac lien, rat dep giong hinh, rat sang trong va dang dong tien. Co nhu cau se ung ho lai cho shop . Tks ! "
"5","dung lượng 20.000mAh mà mình chỉ sạc vào pin của mình dc 2 lần là hết pin,bù lại hàng xài chất lượng màng hình hiển thị tốt "
"5","shop uy tín, có được tặng 1 cáp sạc ss, chắc tay, pin trâu, để dùng thêm thời gian coi có vấn đề gì k"
