"5","Chuẩn"
"3","hoi nhỏ"
"5","hàng rất chất lượng rất đẹp vừa in luôn ý  chất liệu khá mát đường chỉ chắc chắn hàng y ảnh luôn ạ😍 mình sẽ ủng hộ shop dài dài"
"5","Hàng ok. Chất lượng tốt"
"5","bộ đồ đẹp nhưng đc làm bằng vải cứng mặt hơi nóng và khó chiệu nhưng ko sao đồ rất ok nhưng shop ơi đồ giặc baengf máy đc ko ạ"
"5","Hàng được thực sự :V đẹp , đường may chắc,Shop tư vấn nhiệt tình :V
Chúc shop bán được nhiều hàng nhá :)))"
"5","chất liệu nỉ nhưng tốt nha m.n 😁"
"5","đẹp lắm nha shop"
"2","Cái viền ko phải đen trắng nần là đỏ đen"
"5","Khá đẹp giao nhanh"
"5","tuyệt vời,chủ shop nhiệt tình,dễ thương 🙈"
"4","sản phẩm đẹp giao hàng nhanh tuy nhiên còn nhiều chỉ mk khá thích "
"5","Chất lượng tốt, gửi hàng nhanh, đóng gọi kỹ. 5 sao!"
"5","hàng đẹp ngoài mong đợi cảm ơn shop sẽ ủng hộ shop nhiều"
"5","vãi quá dãm"
"5","vừa, đẹp vải chất lượng"
"5","hàng ok"
"5","quần hơi rộng so với áo"
"4","Cx ok"
"5","Sản phẩm dùng tốt, đóng gói đẹp và chắc chắn, nhưng sản phẩm ko được giữ nguyên túi bóng mà bị bóc ra.Giao hàng nhanh."
"5","Đồ chơi hình thú dễ thương, giá rẻ"
"2","Nhựa chợ lớn bán nhưng đồ lại đồ trung quốc."
"5","sản phẩm tốt giao hành nhanh đóng gói tốt 
cảm ơn lazada , sẽ tiếp tục mua hàng trên wed"
"5","sp quá tuyệt vời shop ôi 👍"
"5","Nhựa nhìn khá tốt, ráp khá khít nhưng hơi nhỏ so với tưởng tượng. Hình mẫu khá khó, cần có người lớn hướng dẫn bé"
"5","sản phẩm giống hình! con mình rất thích cảm ơn shop!!!"
"5","Bé rất thích, đẹp! Ok"
"5","Tuyet voi luôn"
"5","tuyệt vời"
"5","hình lap giáp sao nhỏ xíu vậy a"
"5","good"
"5","Sản phẩm tốt"
"5","Lego màu đẹp, nhựa tốt, kết nối ok. Thích hợp với bé từ 3 tuổi rưỡi tới 5 tuổi, mình thấy vậy"
"5","Đúng như hình,mà số nhỏ xíu"
"5","y mẫu,rất thik"
"4","OK"
"5","hoàn toàn hài lòng với sp 👍"
"4","tạm được."
"5","Hàng giao y như quảng cáo. Đóng gói cẩn thận, mình rất hài lòng!"
"4","sản phẩm ttoots, nên mua"
"5","tuyệt vời shop ơi. đẹp, rẻ,...Nói túm lại là tốt. sản phẩm tặng kèm tạm ổn. 5 sao cho Shop. sản phẩm như hình."
"3","Nói là 15-22 kg mặc vừa vậy mà con minh 3 tuổi 17kg mặc lại rất chật! Trong hunhf tặng kính bơi màu đen mà giao hàng màu hồng, con mình con trai sao đeo được đây' mọi người cân nhắc trước khi mua, chưa sử dụng nên ko biết có bền không!"
"2","order 2 cái thanh toán bằng thẻ. lúc nhận tin tưởng không bóc ktra luôn. về nhà mở ra giao hàng có 1 cái. mà hoá đơn vẫn ghi 2 cái. mọi ng lên cẩn thận với nhà bán hàng này"
"5","Chat luong tot"
"5","Con minh rat thich , cam on shop "
"5","tốt, hài lòng. cám ơn shop 😁"
"5","Mẫu đẹp, OK. Baby nhà rất thích. Độ bền thì xài rồi mới biết."
"3","áo bị nhỏ so với bé nhà mình nên ko dùng được "
"5","đúng như quảng cáo, 2 bé rất mê"
"5","áo đẹp, tặng kính đẹp, giá rẻ, gói hàng cẩn thận"
"5","hàng đẹp nhưng nhỏ quá không vừa cho con mình..! 😅😅😅"
"5","san pham ok nhung 6tuoi kha nang ko mac vua"
"5","sản phẩm giống như hình"
"5","áo đẹp, bền."
"1","Mua 4 áo phao, 2 áo bơi lần 2 đã bị xì😎😎😎"
"4","Áo phao chất liệu ok. Giao hàng nhanh, đúng màu đã chọn. Nhưng kính bơi tặng bé thì hàng không tốt lắm, bé vừa xài đã đứt dây, hic!"
"5","Áo đẹp và giống hình, con mình thích lắm có lí do đòi đi bơi luôn.
Giao hàng nhanh, chu đáo
Cám ơn Shop."
"5","Sản phẩm chuẩn như mô tả, giao hàng nhanh"
"5","Tôi rất hài lòng, màu y như hình"
"5","5* Cho Shop uy tín
Mình rất hài lòng về Shop, giao hàng nhanh, đóng gói cẩn thận.
Cám ơn Shop nhiều!"
"3","Vải đẹp tuy nhiên phần cổ nhanh xì hơi, cứ bơm lên là xẹp ngay. Còn nữa, dây buộc cứ tuột ra hoài rất bực."
"5","5* quá hài lòng, đã vợt thành công giá shock của chương trình. Mua 3 lần đều cảm thấy ổn, sản phẩm tốt, đều có bảo hành chu đáo, giá phải chăng. Chúc Shop buôn may bán đắt!"
"5","tốt"
"5","Đẹp "
"5","Rất đep"
"5","tốt "
"1","Bơm lên chưa xài để đc 5 phút thì xẹp. Ko hài lòng chút nào"
"5","SP ngon. Nên mua"
"5","tốt"
"5","hàng đẹp, dày dặn. thanks"
"5","Hài lòng về sản phẩm mới nhận được, giống mẫu 
Giao hàng nhanh"
"5","so với giá thì mua được dùng ổn"
"5","re ma dep,rat thik"
"5","Cám ơn Shop nhiều, con em thích lắm ạ Hàng chuẩn giống ảnh lại có quà tặng"
"5","hàng theo đúng mô tả, sẽ mua thêm để đi tặng bạn bè, thanks shop!"
"5","hàng giao đúng như mô tả, thêm cái kính đẹp, thanks shop"
"5","Tốt, con mình thích lắm, cám ơn shop"
"5","áo chất lượng, giá hợp lý"
"5","sản phẩm như hình,rất ưng ý. "
"5","Áo đẹp, nhưng hơi chật cho bé 4 tuổi 14kg.
Giao hàng nhanh."
"1","Sp đóng gói tốt! Sp Ok"
"5","Chuẩn"
"3","hoi nhỏ"
"5","hàng rất chất lượng rất đẹp vừa in luôn ý  chất liệu khá mát đường chỉ chắc chắn hàng y ảnh luôn ạ😍 mình sẽ ủng hộ shop dài dài"
"5","Hàng ok. Chất lượng tốt"
"5","bộ đồ đẹp nhưng đc làm bằng vải cứng mặt hơi nóng và khó chiệu nhưng ko sao đồ rất ok nhưng shop ơi đồ giặc baengf máy đc ko ạ"
"5","Hàng được thực sự :V đẹp , đường may chắc,Shop tư vấn nhiệt tình :V
Chúc shop bán được nhiều hàng nhá :)))"
"5","chất liệu nỉ nhưng tốt nha m.n 😁"
"5","đẹp lắm nha shop"
"2","Cái viền ko phải đen trắng nần là đỏ đen"
"5","Khá đẹp giao nhanh"
"5","tuyệt vời,chủ shop nhiệt tình,dễ thương 🙈"
"4","sản phẩm đẹp giao hàng nhanh tuy nhiên còn nhiều chỉ mk khá thích "
"5","Chất lượng tốt, gửi hàng nhanh, đóng gọi kỹ. 5 sao!"
"5","hàng đẹp ngoài mong đợi cảm ơn shop sẽ ủng hộ shop nhiều"
"5","vãi quá dãm"
"5","vừa, đẹp vải chất lượng"
"5","hàng ok"
"5","quần hơi rộng so với áo"
"4","Cx ok"
"5","Sản phẩm dùng tốt, đóng gói đẹp và chắc chắn, nhưng sản phẩm ko được giữ nguyên túi bóng mà bị bóc ra.Giao hàng nhanh."
"5","Đồ chơi hình thú dễ thương, giá rẻ"
"2","Nhựa chợ lớn bán nhưng đồ lại đồ trung quốc."
"5","sản phẩm tốt giao hành nhanh đóng gói tốt 
cảm ơn lazada , sẽ tiếp tục mua hàng trên wed"
"5","sp quá tuyệt vời shop ôi 👍"
"5","Nhựa nhìn khá tốt, ráp khá khít nhưng hơi nhỏ so với tưởng tượng. Hình mẫu khá khó, cần có người lớn hướng dẫn bé"
"5","sản phẩm giống hình! con mình rất thích cảm ơn shop!!!"
"5","Bé rất thích, đẹp! Ok"
"5","Tuyet voi luôn"
"5","tuyệt vời"
"5","hình lap giáp sao nhỏ xíu vậy a"
"5","good"
"5","Sản phẩm tốt"
"5","Lego màu đẹp, nhựa tốt, kết nối ok. Thích hợp với bé từ 3 tuổi rưỡi tới 5 tuổi, mình thấy vậy"
"5","Hàng như hình ảnh bao bì đóng gói cẩn thận, sp xuất xứ rõ ràng"
"5","đã nhận được hàng, hàng đẹp, xuất sứ rõ ràng và giống hình."
"5","cai này còn ko shop minh muỗng mua hai cái .bao nhiêu tiền ạ"
"5","rất tốt lên mua"
"5","giao hang nhanh..dung nhu hinh.. chat luong... rat dang tien"
"1","Rất chi là tệ"
"5","giao màu ko đúng theo đặt về con gái buồn"
"5","Sản phẩm giống hình ảnh, như mô tả. Tốt, vừa với số tiền."
"4","Dat mau hong giao mau cam lưới thi bu Rach k chac chan nhu quang cao"
"2","mua thì có lưới bóng rổ.. nhưng giao hàng lại ko có. "
"5","Quây rất đẹp rất đáng tiền"
"5","Hàng tốt"
"5","rất đẹp "
"5","Cc"
"4","Dễ thương, kèn rõ tiếng, nhưng phải bóp mạnh tay, này chắc ba mẹ bóp cho bé nghe thôi chứ bé ko bóp nổi thành tiếng"
"5","Nhận hàng nhanh, bé mình thích lắm, còn nhận được món quà nhỏ của shop nữa"
"5","Sản phẩm dễ thương, đúng mô tả"
"5","mình tưởng combo 3 con thú như hình ai dè có 1 con à. nhưng bé nhà mình 2m thích chơi mấy con như vậy lắm. an toàn cho bé."
"5","Sp đẹp ,giá rẻ"
"5","hàng như hình"
"5","màu vàng đúng vs hình mẫu. màu xanh ko đú g nhạt hơn. "
"5","dễ thương lắm "
"5","Nhỏ nhỏ xinh xinh, bé nhà mình rất thích"
"5","Sp đẹp. Bé nhà em rất thích ! "
"4","Giao sai sp"
"5","quá thích , bé rất thích . vải an toan"
"5","đồ chơi đẹp, đúng mô tả, rất hài lòng "
"5","be choi rat thich."
"5","ok"
"5","giong hình"
"5","Ok"
"5","được "
"5","Okie "
"5","good"
"5","đẹp"
"5","san pham nay giup tre tim toi kham pha,rat tuyet"
"5","đẹp.nhưng có tí lỗi nhẹ"
"5","mua nhà có đèn led nhận ko có đèn"
"4","Hướng dẫn sử dụng khó hiểu, mất nhiều thời gian tìm mối ghep.. phải cần đến sự trợ giúp của video hướng dẫn trên youtube."
"5","mua đèn màu mà đưa đèn bình thường hơi buồn nhưng hàng lắp xong nhìn đẹp"
"5","đẹp nhưng hoi khó lắp đối với ai không có trí tưởng tượng tốt.vì không có hướng dẫn cách lắp.mà chỉ nhìn hình 1 mặt rồi lắp.những khớp nối bên trong các bạn phải tự mình nghĩ hết"
"5","Shop sao mình đặt là kèm đèn led mà khi giao lại ko có đèn led vậy shop?"
"5","Chưa ghép nhưng thấy ok lắm"
"5","món đồ chơi này giúp trẻ sáng tạo và tập trung hơn "
"5","hang dep, ok can giam gia hon n"
"5","giá cả hợp lý"
"5","sp giống mô tả và đẹp."
"5","đã ghép xong, đẹp lắm shop! đã đặt thêm 5 bộ"
"2","Đặt đơn hàng kèm đèn led mà ko giao đèn luôn. "
"3","sao mình đặt kèm đèn led mà ko thấy led đâu z?"
"5","hàng tốt,như mong đợi,nhưng sẽ khó lấp ráp với một số bạn không có kiên nhẫn và sáng tạo"
"5","quá đẹp và dễ lắp... nếu ai thấy khó lắp thì có thể lên youtobe xem cách lắp nhé!!"
"5","gủi thiếu đèn, đẹp, cháu mình rất thích, bị lỏng cần dùng súng bắn keo"
"5","Giao hàng nhanh, đảm bảo
Tks shop"
"5","rất tuyệt vời "
"5","Đẹp"
"5","Sản phẩm đẹp"
"5","được cám ơn đã giao hàng"
"4","tốt"
"5","quá chuẩn
may iq tui cao
ráp mất 30p"
"5","Đẹp"
"5","đẹp"
"5","sp tốt"
"5","♥♥"
"4","Tôtq"
"5","okkk"
"5","hàng tản nhiệt tốt"
"5","hàng như hình rất đẹp. nhưng có kích thước để cắt khung và khoan lỗ ốc không ad"
"5","sản phẩm đúng như đăng bán"
"5","cái này ok"
"5","rát ok "
"5","rất ok bé rất thích cảm ơn nhé!"
"5","Sp tốt bé rất thich nha đặc biệt con két có nhạc nữa sp bền đẹp giá cả hop lý mọi ng nen mua cho be choi"
"5","sp y hinh mh rat thich"
"5","Khung đẹp chắc chắn y mẫu"
"5","đã nhận hàng đổi lại nhưng chờ mãi k thấy đổi"
"5","Tốt, nhưng phát nhạc bị hư"
"4","Vận chuyển bị gãy luôn cái móc, con vịt âm thanh rè rè"
"5","nhạc hơi nhỏ"
"5","Hàng đẹp giống hình chắc chắn. Cảm ơn shop sẽ ủng hộ nữa "
"5","hàng tốt so với tầm giá"
"5","nhạc nhỏ giao hàng thì chậm "
"4","Bị gãy cái kèn. Giao nhanh. Hàng chắc chắn"
"5","hàng đẹp .mà hơi thắp .khong cao như hình"
"5","kệ như hình. khá chắc chắn. giao hàng nhanh. a giao hàng thân thiện."
"5","hang rat tot, nv gjao hang nhjet tinh. cho shop 5 sao luon"
"5","Sp tốt..  Rất hài lòng "
"5","tốt giao nhanh nhiệt tình"
"5","Ok , y hình"
"5","phù hợp với giá tiền, sp ok"
"5","Cho shop 10 điểm nha, rất ok luon "
"5","nhạc nhỏ kg nghe gì mà còn rè nữa lại bị gẫy đồ móc , thất vọng"
"5","Rất dễ thương, chắc chắn, babi rất thích, giao hàng nhanh"
"2","Con vẹt ko phát nhạc đc 😭"
"5","Very good. Nên mua"
"5","Dễ thương "
"5","rất hài lòng về sản phẩm"
"5","Sản phẩm đẹp"
"5","Tot"
"5","hang ok"
"5","on"
"5","tot."
"5","hết pin"
"5","Hàng oke"
"4","Ok"
"5","san pham nay đep co đeu nho hon voi hinh chup xa lam,, nhu minh rat hai long"
"5","ko nghĩ là nó sẽ đẹp và chất lượng đến z luôn shop oi. 😍😍😍"
"5","gau rất dễ thương đáng yêu 😍😍se ủng hộ shop lau dai🥰🥰🥰 anh giao hàng nhiệt tình lắm nói chuyện de thương"
"5","đẹp"
"5","gấu đẹp lắm, khuyến được giá khuyến mãi, rẻ"
"3","sao em đặt size 50cm mà giao em có  45cm vậy shop "
"5","Rất đẹp rất dễ thương nhé "
"5","Rat đẹp tuy hoi nhỏ nhug ok lem cho 5sao ,, ny mih rat thích lần sau co ny mới mih mua tiếp thi mình se ủng hộ sop kkk"
"5","gấu tuy nhỏ nhưng rất đẹp nha.đong hàng rất kỹ nha.mở thùng ra là thích liền 👍"
"5","sản phẩm rất đẹp"
"5","giao hàng nhanh,đẹp, nhưng gấu ngoài nhỏ hơn trong hình"
"5","hàng nho nhan xinh xan"
"4","Đã nhận đc hàng sớm hơn dự kiến, nhưng áo của gấu hơi cũ! Và màu khác k giống hình. Vì giao hàng sớm và nhân viên giao hàng thân thiện nên cho 4 sao!"
"5","sản phẩm tôi rất hài lòng được người dùng đánh giá cao tôi rất ưng ý người tôi tặng rất vui Rất hài lòng cảm ơn bên lazada đã cung cấp sản phẩm tốt như vậy"
"4","Hàng chất lượng tốt đẹp tuy nhiên áo của gấu bông bị rách. Mong trc khi đóng gói thành phẩm kiểm tra trước"
"5","Gấu đẹp lắm ,chúc cho shop buôn may bán đắt "
"5","Hàng đẹp như hình, giao hàng nhanh, shop rất uy tín"
"1","Hàng trong hình thì hổ báo lắm.về đến nơi to bằng cái đùi của t.ôm s đủ"
"5","tốt"
"5","Đẹp tui thích"
"4","sản phẩm đúng như miêu tả, đẹp, êm, mượt, ..."
"5","Shop cần cố gắng phát huy"
"5","Hài lòng với sp nhưng áo ko đúng với ảnh qc"
"5","Ok. Sản phẩm đúng như đăng quảng cáo, giao hàng nhanh. Thank nhà cung cấp."
"5","mình đã mua và tặng nyc đến h mình và nó đã ctay"
"5","rất hài lòng"
"5","Sau 5ngay rồi chưa có hàng z shol"
"1","S trong hình to đùng vậy mà khi nhận nó có bé xíu vậy"
"5","Rất đẹp tôi rất thích"
"5","dep"
"4","nhin cung ok lam"
"2","thất vọng "
"4","Đẹp"
"3","Chi phí ship hàng bao nhiêu vậy ạ"
"5","đk"
"5","đẹp và xinh lắm shop ôi ❤🍀
Xinh dã man ❤"
"5","đẹp qá shop ơi"
"5","xinh lắm ạ :3"
"5","vòng đẹp giao hàng nhanh"
"5","đúng thời hạn rất đẹp"
"5","Vòng đẹp lắm shop ơi . Các bạn nên mua ủng hộ shop . Shop tư vấn rất nhiệt tình 😍"
"5","Tốt 👌🏻 "
"5","Chắc chắn, lắp mãi mới xong mất cả tiếng đồng hồ"
"4","phần tay lắm chắc chắn tí nữa thi tốt hơn"
"5","bàn khá tốt trong tầm giá, giống hình, chắc chắn!!"
"5","Tay cầm nhựa hay bị lỏng ốc vít, vặn nhiều lần bị lờn ốc. Nói chung khá okie, khắc phục chỗ tay nắm là hoàn hảo"
"5","Bàn chắc chắn, 6 tay cầm chơi khá vui"
"5","Rất đẹp . "
"4","Bóng tốt nhưng quá nhỏ."
"5","có 1 quả bị xì shop ạ"
"5","GOOD💯💐👍nói người nên mua ủng hộ shop ạ"
"5","sản phẩm tốt.rất.ok.nhóc nhà rất thik.shop tư vấn nhiệt tình..mọi người nên mua ủng hộ shop.shop làm ăn rất uy tín sản phẩm chất lượng cao và còn rẻ hơn giá tiền bên ngoài.cho shop 6sao luôn"
"5","Shop giao hàng con Robot y hình con mình rất thích chơi thank you! Shop nha mình chúc Shop buôn bán đông khách Cám ơn Shop nhiều ha"
"5","hàng chất đấy.thank shop"
"5","Hàng y hình , chất lượng tốt , có nhạc , nhảy vui , đèn đẹp , bé rất thích ! "
"5","cu Tùng nhà mình thích cuồng nhiệt 
cảm ơn nha"
"5","Chỉ biết đi và có 1 bài hát thôi. K biết nhảy như mô tả"
"5","Ok. Dùng vui"
"5","rấy hài lòng"
"4","Sản phầm này rất hài lòng so với số tiền bỏ ra, về độ bền chắc thì cần thêm thời gian sử dụng và cho tụi trẻ nó chơi :D"
"5","Hàng giống như Mô tả,  robot biết nhảy và hát cháu mình rất thích "
"3","Tôi mua 2 sản phẩm thì 1 cái bị lỗi. Đèn led trên đầu k có không xoay luôn. Cái còn lại tôi ưng ý. Đề nghị shop test trước khi gửi cho khách hàng. Chẳng đáng bao nhiêu lại mất công mang ra bưu điện"
"3","đồ chơi cho con nít chơi mà shop không kỹ, để bụi bặm dính ghê quá, mai mốt giao hàng lau chùi sạch sẽ để hình thức được đẹp sạch sẽ hơn nhá."
"4","Tốt trong tầm giá."
"5","hàng rất đẹp .tuyệt.rấttttttttttttttttttttttttttt hài lòng"
"5","sp hơi bụi nhưng k sao. mua về con zai mk rất thích"
"5","san pham sai dc trong tam gia chat luong dc co the mua"
"5","Hàng đẹp như hình. So với giá thì đây là sản phẩm tốt giá rẻ."
"5","con mình rất thích đẹp và ok lắm 5sao"
"4","đẹp bé rất thik "
"5","Sản phẩm tốt, robot nhảy và xoay đúng như quảng cáo."
"5","sản phẩm thì tốt nhưng không có bin lai phải đi mua gắn vô.đáng lẽ la phai có đầy đủ cho người mua"
"5","Sản phẩm rất đẹp rất hài lòng cho các bé chơi rất vui anh em nên mua nhé"
"1","Giao ko đúng màu. Bị trầy nhiều chỗ."
"5","chào robot rất vừa ý mình. mình muôna đặt thêm một con nữa theo địa chỉ cũ được ko"
"5","ko biết hàng dùng chưa lúc bỏ ra đã bị bóc vỏ nhưng vẫn tốt "
"3","Hàng đẹp mà nhanh hết pin quá"
"5","hàng chất rất là OK  mọi người nên mua cho bé chơi "
"5","sản phẩm ok"
"5","sản phẩm tốt đáng đồng tiền. ku con nhà mình rất thik. thanks shop"
"5","robot đẹp đúng với miêu tả"
"5","sản phẩm OK bé rất thích "
"5","hài lòng "
"5","Sp ổn nhìn trung khá đẹp "
"5","đóng gói cẩn thận sản phẩm giống như hình trên"
"5","hàng tạm dc"
"4","Hàng đẹp tiếc kg kèm pin "
"5","rat gjong mau "
"5","hàng đẹp,dễ thương"
"4","Hàng tạm dc "
"3","k co pin.mắt robot k sang như quản cáo."
"5","hang choi dc . trong tam gia "
"5","hang tot hon ca mong doi cam on shop"
"5","Tốt nhưng mau hết pin quá"
"5","Robot hoạt động bị kẹt hoài. Chơi ko êm gì hết. Huhu"
"5","Hàng y hình hoạt động tốt đóng gói kĩ lưỡng "
"5","sản phẩm tốt, giá rẻ, dùng rất Ok, cám ơn shop"
"4","Sản phẩm nhìn hơi cũ, không giống sản phẩm mới nhưng hoạt động tốt, phù hợp trong tầm giá"
"3","Cũ chưa gắn pin nên chưa bit có chơi dc ko"
"5","Dùng tốt. Giá rẻ"
"4","Ngon đúng là cay"
"5","Đẹp rất tot "
"2","ko biết vận chuyển có bị mở ra ko nhưng sp bị dơ giống hàng cũ phải lâu chùi mới được."
"5","Tốt . giá rẻ "
"5","Hàng rất ok"
"5","hàng đúng như quảng cáo. lắp pin vào chạy được ngay.rất ok."
"5","hang dep su dung ok nhung bi ket mot ben chan khong xoay duoc"
"3","giao hàng đúng hẹn. đúng sp như mô tả. không bị hỏng hóc."
"5","Đẹp, chắc chắn.Nếu shop cải tiến,cho sẵn pin thì người mua sẽ phấn khởi hơn, vì thử được ngay."
"5","tốt"
"5","ok"
"5","Tuyệt vời"
"5","rất đẹp ạ"
"5","hàng OK"
"5","Hàng tốt "
"5","Ok "
"5","tot"
"5","Ok vui"
"5","sp ok"
"4","Đẹp "
"5","ok"
"5","tốt "
"5","Hay"
"5","ok"
"5","sp tốt"
"3","hàng như kiểu hàng cũ .đổi trả rồi saovys"
"5","Hàng như hình quảng cáo , tốt , chất lượng"
"5","hàng đẹp.chất lượng"
"5","Đã nhận dc hàng, đứa nhỏ nhất thích. "
"5","tốt nên mua"
"4","giao hang nhanh hoạt động tốt"
"5","rất ưng ý . đóng gói tốt.  sản phẩm ok.  giao hàng nhanh"
"5","Tốt tốt lần sau ủng hộ shop con nữa"
"1","cánh quạt trên đầu không quay. mình muốn đổi cái khác. và khi đổi bêb bán kiểm tra trước khi giao. "
"5","sp đẹp..  rẻ chất lượng cao "
"4","Chơi được. Vỏ hộp bị nhăn nhún vì hộp đựng nhỏ!"
"5","Hàng đẹp đúng mẫu mã  bay nhảy tốt"
"4","mình mua 2 cái. cái sau nghe đc hơn "
"5","nhận hàng thấy hài lòng.. cảm ơn shop nhé... "
"4","Ok"
"5","hang ok"
"5","quá tuyệt"
"5","tot"
"5","Tốt"
"5","sau 2 ngay em da nhan dc hang
giao nhanh"
"5","giao hàng sớm hơn 2 ngày bút giống như hình nhung bút quay hơi nặng chắc tại chưa quen còn lại k có j để chê hết"
"5","Looks good with balance on the middle and good spin moment.
Weight: 20gr
Length: 22cm
Long wokrspace is good for continues and long combo.
Based on Crayola SuperTips.
Softly but sticky rubber(I am not sure that is Dr. Grip)."
"5","Tuyệt quê Shop mà hơn méo"
"5","mat but r ~-~"
"5","Hàng rất tốt, giáo hàng nhanh, quay rất êm cảm ơn shop."
"5","giao hàng nhanh bút đẹp quay đầm tay :))"
"5","sản phẩm rất đẹp "
"5","hàng đẹp quay hơi nặng"
"5","bút quay bảo tốt ko nói nhìu mua thì click"
"5","sản phẩm như hình,quay tốt,hơi nặng,giao hàng nhanh 5 sao cho shop"
"5","đóng gói khá kĩ, giao hàng nhanh, sp như hình "
"5","hàng tốt quay rất êm tay còn đc quà tặng free. ủng hộ shop 5 sao"
"5","bút còn khá nặng về tip sắt cần giảm lại một tí"
"5","hàng tốt"
"5","quay êm bám tay tốt và đặc biệt là đóng gói rất kĩ càng nên "
"4","ok"
"5","tốt"
"5","ok"
"5","cây y chang hình vẽ, đẹp, bám tay, tốt, giá rẻ :). đóng gói kĩ"
"5","hàng chất lượng . "
"2","hàng nhìn xấu - đúng với tên gọi Fake - BC"
"5","quay dễ, đẹp mắt"
"5","giống mẫu"
"5","Cầm đầm tay , rất đẹp"
"5","rất tốt"
"5","được"
"5","Cây như hình đẹp... Xoay rất êm.Đóng gói rất cẩn thận"
"5","rất hài lòng, giao đúng như hình cắt góc tốt trơn tru , nhẹ"
"5","hàng mẫu mã rất ok
giao hàng nhanh"
"5","sản phẩm khá tốt trong tầm giá dùng dc 1 năm vẫn ok quay mượt cắt gốc tốt cảm giác sướng tay ủng nên mua"
"5","Hop gia tien, duoc cai giao nhanh.
Shop nen gui kem huong dan choi tieng viet hoac tieng anh thi tot hon"
"5","Ưu điểm:   Đóng gói tốt . Hàng đúng như hình . Xoay khá là tốt dể xoay , đẹp 
Nhược điểm : mặt dán decal còn bông lên một ít nhưng không sao ,"
"5","Hình thức như quảng cáo. Chất lượng Rubik tốt hơn mong đợi"
"1","Giao ko đúng sản phẩm "
"5","Quay tot ok"
"5","sản phẩm dùng rất tốt"
"5","Sử dụng oke"
"5","Sản phẩm tốt"
